page,response_time,set,num,selection,num_selection,reason,confidence,prolific_id,age_group,education,pronoun,previous_experience,lineup_id,type,formula,a,b,c,x_dist,z_discrete,e_dist,e_sigma,x_mu,x_n,x_sigma,z_discrete_dist,z_n,e_df,name,k,n,effect_size,answer,detect,conventional_p_value,ori_difficulty,exp,exp_lineup_id
19,28407.899999976158,23,15,1_6_19,3,Outlier(s),Slightly,60fd3d9e7434801d922cd2e0,18-24,High School or below,She,No,128,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.858894392848015,NA,uniform,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_28,20,100,68.58894392848015,15,FALSE,8.512499185308788e-5,hard,2,2_128
20,53923.699999928474,23,16,7,1,Outlier(s),Not at all,60fd3d9e7434801d922cd2e0,18-24,High School or below,She,No,150,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,13.58213696628809,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_50,20,100,135.8213696628809,11,FALSE,0.0021908173584724347,hard,2,2_150
21,67998.5,23,17,18,1,Outlier(s),Not at all,60fd3d9e7434801d922cd2e0,18-24,High School or below,She,No,39,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5605720044113696,2.65819530794397,0.31185677042230964,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_16,20,100,4.834539487943843,16,FALSE,2.1523705541274852e-13,hard,2,2_39
22,19472.399999976158,23,18,13,1,Shape,Slightly,60fd3d9e7434801d922cd2e0,18-24,High School or below,She,No,31,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.045125522185117006,-1.0297029367648065,0.240008182823658,lognormal,FALSE,normal,1,0,NA,0.6,discrete_uniform,6,NA,high_hard_8,20,300,15.186578366738665,13,TRUE,8.809001531649896e-44,hard,2,2_31
23,45318.800000071526,23,19,15,1,Outlier(s),Not at all,60fd3d9e7434801d922cd2e0,18-24,High School or below,She,No,126,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,14.768129020929337,NA,uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_26,20,50,104.42644176136983,3,FALSE,0.07685656565805228,hard,2,2_126
24,33486.299999952316,23,20,10,1,Outlier(s),Not at all,60fd3d9e7434801d922cd2e0,18-24,High School or below,She,No,105,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,5.752334572374821,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_5,20,300,99.63335741488181,11,FALSE,1.6092259790144537e-9,hard,2,2_105
5,119628.10000002384,24,1,17_18_9,3,Shape,Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,148,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,4.913062393665314,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_48,20,50,34.740597349533545,17,TRUE,0.006358501591748567,hard,2,2_148
6,104283.09999990463,24,2,19_1_8_18,4,Shape,Slightly,61416d1911219594f9a148ec,18-24,High School or below,She,No,147,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,2.6064163222908974,NA,discrete_uniform,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_47,20,100,26.064163222908974,19,TRUE,0.0012029224886567207,hard,2,2_147
7,51917.60000002384,24,3,19_20_17,3,Outlier(s),Slightly,61416d1911219594f9a148ec,18-24,High School or below,She,No,36,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6687206248752773,0.6938707237131894,0.3538467139005661,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_hard_13,20,300,0.7224120422625138,5,FALSE,3.3853604028059654e-17,hard,2,2_36
8,13157.799999952316,24,4,2,1,Shape,Extremely,61416d1911219594f9a148ec,18-24,High School or below,She,No,82,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,22.835195116698742,NA,uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_easy_5,20,300,395.5171814287094,2,TRUE,1.4582378356401008e-17,easy,2,2_82
9,17918.299999952316,24,5,2,1,Shape,Extremely,61416d1911219594f9a148ec,18-24,High School or below,She,No,155,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.267755778040737,2.8495432692579925,0.056064752861857414,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,4,NA,high_extremely_easy_1,20,50,1309.1363800454378,2,TRUE,4.586651286894382e-54,extremely_easy,2,2_155
10,56526.5,24,6,4_17_19_14,4,Shape,Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,98,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,18.38872419297695,NA,neglognormal,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_medium_12,20,300,318.50204588607085,4,TRUE,2.329309267990739e-13,medium,2,2_98
11,38682.39999997616,24,7,18_13_16,3,Cluster(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,39,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5605720044113696,2.65819530794397,0.31185677042230964,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_16,20,100,4.834539487943843,16,TRUE,2.1523705541274852e-13,hard,2,2_39
12,58694.10000002384,24,8,1,1,Outlier(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,69,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.6111256559379399,0.251651918515563,0.7831621533259749,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_46,20,50,0.38924589022821693,7,FALSE,0.05235736814034776,hard,2,2_69
13,29662.199999928474,24,9,20_17_19,3,Cluster(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,115,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.229885742068291,NA,lognormal,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_15,20,100,42.29885742068291,20,TRUE,0.001522878551704878,hard,2,2_115
14,35221.5,24,10,20,1,Cluster(s),Very,61416d1911219594f9a148ec,18-24,High School or below,She,No,17,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1375025105662644,2.583482205402106,0.2453547427430749,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,6,NA,high_medium_8,20,50,8.494393688972085,20,TRUE,8.295539022369817e-14,medium,2,2_17
15,463502.2999999523,24,11,9,1,Shape,Extremely,61416d1911219594f9a148ec,18-24,High School or below,She,No,163,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,30.73554376140237,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_extremely_easy_4,20,300,532.3552339300554,9,TRUE,9.793564224746119e-13,extremely_easy,2,2_163
16,9846.100000023842,24,12,1,1,Shape,Extremely,61416d1911219594f9a148ec,18-24,High School or below,She,No,90,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,23.231930918991566,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_medium_4,20,100,232.31930918991566,1,TRUE,4.3256916566551336e-5,medium,2,2_90
17,121785.60000002384,24,13,6_5,2,Cluster(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,27,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.4695776361040771,-0.5652861054986715,1.4709731522016227,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_4,20,50,0.24419098382740584,11,FALSE,0.22635225662158281,hard,2,2_27
18,65222.800000071526,24,14,1,1,Shape,Slightly,61416d1911219594f9a148ec,18-24,High School or below,She,No,8,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.1656187293119729,-0.0956492624245584,1.6790347574278712,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,4,NA,high_easy_8,20,300,7.088229494000554,18,FALSE,6.33535670360695e-31,easy,2,2_8
19,26757.299999952316,24,15,13_9_10_4,4,Outlier(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,109,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,11.688822455704212,NA,discrete_uniform,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_9,20,100,116.88822455704212,15,FALSE,4.208065259797676e-5,hard,2,2_109
20,169398,24,16,2_18_3_19,4,Outlier(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,44,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.669429105706513,-2.2640086663886905,1.643080863635987,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_21,20,50,2.701161944684994,1,FALSE,2.5522131932783034e-7,hard,2,2_44
21,15414.399999976158,24,17,3,1,Shape,Extremely,61416d1911219594f9a148ec,18-24,High School or below,She,No,16,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.423838883638382,0.30725968396291137,0.6074215942062438,neglognormal,FALSE,normal,1,0,NA,0.6,discrete_uniform,10,NA,high_medium_7,20,100,9.029256122584178,3,TRUE,5.471325337848033e-31,medium,2,2_16
22,32198.5,24,18,1_13,2,Cluster(s),Moderately,61416d1911219594f9a148ec,18-24,High School or below,She,No,143,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.41497015208005905,NA,discrete_uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_43,20,50,2.9342820852582268,20,FALSE,0.5694879264019755,hard,2,2_143
23,59773.60000002384,24,19,1_6_3_2_14_9_19,7,Cluster(s),Very,61416d1911219594f9a148ec,18-24,High School or below,She,No,107,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,10.882865265011787,NA,discrete_uniform,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_7,20,50,76.9534782762937,1,TRUE,6.024645284920245e-4,hard,2,2_107
24,63790,24,20,1_11_4_8_13,5,Outlier(s),Very,61416d1911219594f9a148ec,18-24,High School or below,She,No,28,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.238112138118595,-2.442108726594597,1.534020180348307,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,6,NA,high_hard_5,20,100,1.0649020725363583,11,TRUE,0.003491032619854394,hard,2,2_28
5,87767.30000007153,25,1,8,1,Outlier(s),Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,63,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.761248819064349,-0.8630909398198128,1.3258696761913598,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,5,NA,high_hard_40,20,300,0.6827863273560102,7,FALSE,3.0348968473488908e-15,hard,2,2_63
6,23879.899999976158,25,2,2_5,2,Outlier(s),Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,45,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.5970677053555846,0.011568737681955099,0.246039898134768,lognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_22,20,300,0.2724094239866444,13,FALSE,0.0036574016316536415,hard,2,2_45
7,46319.799999952316,25,3,10,1,Shape,Moderately,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,103,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.787516124546528,NA,uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_3,20,300,82.92221169769836,10,TRUE,6.074188500007142e-10,hard,2,2_103
8,65751.60000002384,25,4,3_15,2,Outlier(s),Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,141,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,5.4921033680438995,NA,neglognormal,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_41,20,100,54.921033680438995,20,FALSE,0.019722294284534047,hard,2,2_141
9,31271.199999928474,25,5,0,0,NA,NA,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,33,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.6708626220934093,-2.241863715928048,0.6293414048850536,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_hard_10,20,50,1.4667477261639585,15,FALSE,0.04273519896337322,hard,2,2_33
10,28089,25,6,0,0,NA,NA,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,57,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.0247295955196023,-1.527063561603427,1.3663077484816313,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,9,NA,high_hard_34,20,300,2.370166188093169,20,FALSE,2.1715050612262875e-26,hard,2,2_57
11,69380.69999992847,25,7,2_8_7,3,Cluster(s),Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,100,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,18.967240042984486,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_medium_14,20,100,189.67240042984486,13,FALSE,4.2543887449583865e-9,medium,2,2_100
12,28979.299999952316,25,8,10_5,2,Outlier(s),Not at all,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,64,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.5602301429025829,-0.924131044652313,0.6654173373244703,neglognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,10,NA,high_hard_41,20,300,0.2019537741918423,5,TRUE,0.0020424820775439114,hard,2,2_64
13,13154.700000047684,25,9,20,1,Shape,Very,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,164,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,30.318670134991407,NA,uniform,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_extremely_easy_5,20,300,525.1347709172627,20,TRUE,5.148373038594892e-11,extremely_easy,2,2_164
14,37029,25,10,5,1,Shape,Moderately,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,25,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.931562531273812,-0.2616762639954686,1.7000541184097528,normal,FALSE,normal,2,0,NA,0.3,discrete_uniform,3,NA,high_hard_2,20,100,1.3371276140326653,5,TRUE,1.3654331373305326e-11,hard,2,2_25
15,51755.300000071526,25,11,20_18,2,Shape,Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,8,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.1656187293119729,-0.0956492624245584,1.6790347574278712,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,4,NA,high_easy_8,20,300,7.088229494000554,18,TRUE,6.33535670360695e-31,easy,2,2_8
16,19719.399999976158,25,12,12,1,Cluster(s),Very,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,148,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,4.913062393665314,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_48,20,50,34.740597349533545,17,FALSE,0.006358501591748567,hard,2,2_148
17,42990.799999952316,25,13,5,1,Outlier(s),Not at all,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,120,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.708448335528374,NA,neglognormal,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_20,20,50,47.43589309291721,4,FALSE,0.027369285983147876,hard,2,2_120
18,18401.5,25,14,0,0,NA,NA,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,23,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.962876621633768,-0.32478874269872904,0.9248292413540184,uniform,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,10,NA,high_medium_14,20,50,9.747948797006591,9,FALSE,5.829509621355034e-13,medium,2,2_23
19,51229.39999997616,25,15,14_13,2,_Didn't form straight lines,Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,143,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.41497015208005905,NA,discrete_uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_43,20,50,2.9342820852582268,20,FALSE,0.5694879264019755,hard,2,2_143
20,56587,25,16,4_3_11,3,_Were the only ones without straight lines,Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,151,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,4.982684247195721,NA,discrete_uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_51,20,100,49.82684247195721,16,FALSE,3.8157940401476625e-4,hard,2,2_151
21,126139,25,17,13_1_6,3,Cluster(s),Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,24,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1611980265006423,2.430787158664316,1.4370007677935064,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_1,20,50,1.445351978949013,16,FALSE,0.05005499086061304,hard,2,2_24
22,7662.799999952316,25,18,11,1,Shape,Extremely,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,159,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.093331984244287,-0.09295378904789686,1.446698707062751,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,4,NA,high_extremely_easy_5,20,300,86.1169369359472,11,TRUE,5.691619769643585e-217,extremely_easy,2,2_159
23,41927.199999928474,25,19,0,0,NA,NA,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,146,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.566328078508377,NA,lognormal,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_46,20,100,45.66328078508377,13,FALSE,0.04280674653407626,hard,2,2_146
24,20589.300000071526,25,20,2,1,Cluster(s),Slightly,5ff797b72ac13349beac1906,18-24,Diploma and Bachelor Degree,He,No,80,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,25.25101452320814,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_easy_3,20,300,437.3604009685611,9,FALSE,7.88992117783568e-8,easy,2,2_80
5,177468.80000007153,26,1,1_8_18_10,4,Cluster(s),Moderately,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,3,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.58095948304981,1.192990274168551,1.5050879754126072,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,7,NA,high_easy_3,20,50,32.86408262879666,19,FALSE,1.1941871376324766e-8,easy,2,2_3
6,105629.5,26,2,3,1,Shape,Slightly,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,134,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,5.466347686946392,NA,discrete_uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_34,20,50,38.652915177631925,3,TRUE,0.030065096364273732,hard,2,2_134
7,40943.89999997616,26,3,6_4,2,Cluster(s),Moderately,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,88,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,28.650624975562096,NA,uniform,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_medium_2,20,50,202.59051205452622,6,TRUE,0.0030463733995333194,medium,2,2_88
8,119822.5,26,4,5,1,Outlier(s),Slightly,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,73,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.7746723722666502,1.1978845288977027,1.1723851007409394,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_50,20,100,0.2067806546536417,14,FALSE,0.07324288922545041,hard,2,2_73
9,101530.10000002384,26,5,10_16,2,Outlier(s),Slightly,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,78,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,25.68579139560461,NA,neglognormal,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_easy_1,20,300,444.8909572980269,7,FALSE,0.03199084005693398,easy,2,2_78
10,20550.5,26,6,6,1,Cluster(s),Very,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,160,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,31.294533424079418,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_extremely_easy_1,20,300,542.0372188966799,6,TRUE,5.375767875836013e-19,extremely_easy,2,2_160
11,130467.70000004768,26,7,2_5_10_8,4,Shape,Moderately,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,129,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,12.256609335541725,NA,neglognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_29,20,50,86.66731575515898,9,FALSE,0.22444483588324868,hard,2,2_129
12,157828.19999992847,26,8,12_16_6_13,4,Shape,Moderately,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,143,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.41497015208005905,NA,discrete_uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_43,20,50,2.9342820852582268,20,FALSE,0.5694879264019755,hard,2,2_143
13,40002.60000002384,26,9,2_11,2,Outlier(s),Moderately,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,52,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.20265549793839455,-0.2894501416012645,0.3733744751662016,normal,TRUE,normal,0.25,0,NA,0.3,discrete_uniform,3,NA,high_hard_29,20,300,1.547958035247907,10,FALSE,1.555676868016253e-23,hard,2,2_52
14,51515.799999952316,26,10,9_19,2,Shape,Moderately,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,23,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.962876621633768,-0.32478874269872904,0.9248292413540184,uniform,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,10,NA,high_medium_14,20,50,9.747948797006591,9,TRUE,5.829509621355034e-13,medium,2,2_23
15,47907.700000047684,26,11,11,1,Cluster(s),Very,614cce781fcd4c9df6c4d056,25-39,Honours Degree,He,No,131,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,8.84901586920023,NA,discrete_uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_31,20,300,153.2694508243807,11,TRUE,3.636210653879986e-14,hard,2,2_131
